,CarName,city,Fuel_type,car_price,body_type,transmission,seller_type,owner_type,color,Year,Brand,Fuel_used,km_driven
0,2019 Honda City V MT,bangalore,15475 km•  Petrol•   Bangalore City,10.75,sedan,manual,dealer,first-owner,white,['2019'],['Honda'],['Petrol'],['15475']
1,2016 Maruti Ciaz ZDi Plus SHVS,bangalore,35102 km•  Diesel•   BTM Layout,8.65,sedan,manual,dealer,first-owner,white,['2016'],['Maruti'],['Diesel'],['35102']
2,2014 Hyundai Verna 1.6 SX CRDi (O),bangalore,81000 km•  Diesel•   Maruthi Nagar,6.85,sedan,manual,dealer,first-owner,white,['2014'],['Hyundai'],['Diesel'],['81000']
3,2017 Honda City i VTEC V,bangalore,28000 km•  Petrol•   Adugodi,9.25,sedan,manual,dealer,first-owner,white,['2017'],['Honda'],['Petrol'],['28000']
4,2013 Hyundai Verna 1.6 SX CRDi (O),bangalore,82474 km•  Diesel•   HBR Layout,6.25,sedan,manual,dealer,first-owner,white,['2013'],['Hyundai'],['Diesel'],['82474']
5,2016 Volkswagen Vento 1.6 Highline,bangalore,20875 km•  Petrol•   HSR Layout,7.95,sedan,manual,dealer,first-owner,white,['2016'],['Volkswagen'],['Petrol'],['20875']
6,2016 Volkswagen Vento 1.6 Highline BSIV,bangalore,36615 km•  Petrol•   BTM Layout,7.95,sedan,manual,dealer,first-owner,white,['2016'],['Volkswagen'],['Petrol'],['36615']
7,2011 Maruti SX4 ZXI MT BSIV,bangalore,50000 km•  Petrol•   Nagarbhavi,3.75,sedan,manual,dealer,first-owner,white,['2011'],['Maruti'],['Petrol'],['50000']
8,2019 Honda City i VTEC VX,bangalore,9000 km•  Petrol•   Adugodi,13.45,sedan,manual,dealer,first-owner,white,['2019'],['Honda'],['Petrol'],['9000']
9,2017 Skoda Rapid 1.6 MPI Ambition Plus Alloy,bangalore,41682 km•  Petrol•   HBR Layout,7.5,sedan,manual,dealer,first-owner,white,['2017'],['Skoda'],['Petrol'],['41682']
10,2015 Hyundai Verna 1.6 CRDi S,bangalore,54840 km•  Diesel•   Singasandra,7.65,sedan,manual,dealer,first-owner,white,['2015'],['Hyundai'],['Diesel'],['54840']
11,2018 Honda City V MT,bangalore,14939 km•  Petrol•   Yeswanthpura,9.75,sedan,manual,dealer,first-owner,white,['2018'],['Honda'],['Petrol'],['14939']
12,2019 Honda Amaze V Petrol BSIV,bangalore,20000 km•  Petrol•   Banaswadi,8.25,sedan,manual,dealer,first-owner,white,['2019'],['Honda'],['Petrol'],['20000']
13,2014 Skoda Rapid 1.6 MPI Ambition Plus,bangalore,65000 km•  Petrol•   JP Nagar III Phase,5.75,sedan,manual,dealer,first-owner,white,['2014'],['Skoda'],['Petrol'],['65000']
14,2006 Honda City GXi,bangalore,66000 km•  Petrol•   Bannerghatta Road,2.4,sedan,manual,dealer,first-owner,white,['2006'],['Honda'],['Petrol'],['66000']
15,2016 Maruti Swift Dzire VDI,bangalore,84000 km•  Diesel•   H.K.P. Road,7.25,sedan,manual,dealer,first-owner,white,['2016'],['Maruti'],['Diesel'],['84000']
16,2007 Honda City EXi,bangalore,97172 km•  Petrol•   HSR Layout,2.65,sedan,manual,dealer,first-owner,white,['2007'],['Honda'],['Petrol'],['97172']
17,2014 Skoda Rapid 1.6 MPI Ambition Plus Alloy,bangalore,62000 km•  Petrol•   JP Nagar VIII phase,6.25,sedan,manual,dealer,first-owner,white,['2014'],['Skoda'],['Petrol'],['62000']
18,2014 Skoda Rapid 1.6 MPI Ambition Plus,bangalore,62000 km•  Petrol•   BTM Layout,6.19,sedan,manual,dealer,first-owner,white,['2014'],['Skoda'],['Petrol'],['62000']
19,2017 Honda City i-VTEC ZX,bangalore,12729 km•  Petrol•   Singasandra,11.38,sedan,manual,dealer,first-owner,white,['2017'],['Honda'],['Petrol'],['12729']
20,2016 Honda City i VTEC V,bangalore,35000 km•  Petrol,7.25,sedan,manual,individual,first-owner,white,['2016'],['Honda'],['Petrol'],['35000']
21,2010 Maruti Swift Dzire VXi,bangalore,42000 km•  Petrol,3.9,sedan,manual,individual,first-owner,white,['2010'],['Maruti'],['Petrol'],['42000']
22,2012 Skoda Rapid 1.6 TDI Elegance,bangalore,138000 km•  Diesel,4.4,sedan,manual,individual,first-owner,white,['2012'],['Skoda'],['Diesel'],['138000']
23,2016 Ford Figo Aspire 1.5 TDCi Titanium Plus,bangalore,80500 km•  Diesel,6,sedan,manual,individual,first-owner,white,['2016'],['Ford'],['Diesel'],['80500']
24,2014 Toyota Etios GD,bangalore,300000 km•  Diesel,4.6,sedan,manual,individual,first-owner,white,['2014'],['Toyota'],['Diesel'],['300000']
25,2016 Honda City 1.5 S MT,bangalore,66000 km•  Petrol•   Dommasandra,6.85,sedan,manual,dealer,second-owner,white,['2016'],['Honda'],['Petrol'],['66000']
26,2012 Mitsubishi Cedia Select,bangalore,90000 km•  Petrol•   Banaswadi,4.5,sedan,manual,dealer,second-owner,white,['2012'],['Mitsubishi'],['Petrol'],['90000']
27,2014 Maruti Swift Dzire VXI,bangalore,52691 km•  Petrol•   Yeswanthpura,5.25,sedan,manual,dealer,second-owner,white,['2014'],['Maruti'],['Petrol'],['52691']
28,2011 Volkswagen Vento Diesel Highline,bangalore,80000 km•  Diesel•   J P Nagar,3.95,sedan,manual,dealer,second-owner,white,['2011'],['Volkswagen'],['Diesel'],['80000']
29,2016 Hyundai Xcent 1.2 Kappa S,bangalore,48000 km•  Petrol•   Bangalore City,4.85,sedan,manual,dealer,second-owner,white,['2016'],['Hyundai'],['Petrol'],['48000']
30,2011 Tata Manza Aura Quadrajet,bangalore,67701 km•  Diesel•   Bangalore City,2.89,sedan,manual,dealer,second-owner,white,['2011'],['Tata'],['Diesel'],['67701']
31,2019 Honda Civic ZX Diesel,bangalore,6000 km•  Diesel•   Infantry Road,20,sedan,manual,dealer,second-owner,white,['2019'],['Honda'],['Diesel'],['6000']
32,2010 Toyota Corolla Altis 1.8 GL,bangalore,87000 km•  Petrol•   HSR Layout,4.85,sedan,manual,dealer,second-owner,white,['2010'],['Toyota'],['Petrol'],['87000']
33,2019 Honda Civic ZX Diesel,bangalore,8500 km•  Diesel•   Adugodi,22,sedan,manual,dealer,second-owner,white,['2019'],['Honda'],['Diesel'],['8500']
34,2013 Skoda Rapid 1.5 TDI Elegance,bangalore,65000 km•  Diesel•   J P Nagar,4.8,sedan,manual,dealer,second-owner,white,['2013'],['Skoda'],['Diesel'],['65000']
35,2008 Honda Civic 1.8 V MT,bangalore,124000 km•  Petrol•   BTM Layout,3.85,sedan,manual,dealer,second-owner,white,['2008'],['Honda'],['Petrol'],['124000']
36,2013 Skoda Laura 1.9 TDI MT Ambiente,bangalore,102000 km•  Diesel•   Bangalore Bazaar,6.25,sedan,manual,dealer,second-owner,white,['2013'],['Skoda'],['Diesel'],['102000']
37,2013 Chevrolet Sail 1.2 LS ABS,bangalore,30000 km•  Petrol•   JP Nagar III Phase,2.75,sedan,manual,dealer,second-owner,white,['2013'],['Chevrolet'],['Petrol'],['30000']
38,2010 Honda City 1.5 S MT,bangalore,90000 km•  Petrol•   Fraser Town,3.95,sedan,manual,dealer,second-owner,white,['2010'],['Honda'],['Petrol'],['90000']
39,2007 Honda Civic 1.8 V MT,bangalore,72000 km•  Petrol•   Byatarayanapura,3.5,sedan,manual,dealer,second-owner,white,['2007'],['Honda'],['Petrol'],['72000']
40,2010 Honda City 1.5 S MT,bangalore,91000 km•  Petrol•   Banaswadi,4.15,sedan,manual,dealer,second-owner,white,['2010'],['Honda'],['Petrol'],['91000']
41,2016 Hyundai Verna 1.6 VTVT S,bangalore,39584 km•  Petrol•   HSR Layout,6.99,sedan,manual,dealer,second-owner,white,['2016'],['Hyundai'],['Petrol'],['39584']
42,2010 Ford Fiesta 1.6 Duratec EXI,bangalore,34000 km•  Petrol,2.3,sedan,manual,individual,second-owner,white,['2010'],['Ford'],['Petrol'],['34000']
43,2011 Volkswagen Vento Diesel Highline,bangalore,120000 km•  Diesel,3.95,sedan,manual,individual,second-owner,white,['2011'],['Volkswagen'],['Diesel'],['120000']
44,2009 Ford Fiesta EXi 1.4 TDCi Ltd,bangalore,149000 km•  Diesel,2.5,sedan,manual,individual,second-owner,white,['2009'],['Ford'],['Diesel'],['149000']
45,2010 Chevrolet Cruze LTZ,bangalore,150000 km•  Diesel•   JP Nagar VIII phase,4.55,sedan,manual,dealer,third-owner-or-more,white,['2010'],['Chevrolet'],['Diesel'],['150000']
46,2005 Mitsubishi Lancer 2.0 LXd,bangalore,89000 km•  Diesel•   J P Nagar,1.45,sedan,manual,dealer,third-owner-or-more,white,['2005'],['Mitsubishi'],['Diesel'],['89000']
47,2007 Ford Fiesta 1.4 ZXi TDCi ABS,bangalore,93000 km•  Diesel•   Basavanagudi,1.75,sedan,manual,dealer,third-owner-or-more,white,['2007'],['Ford'],['Diesel'],['93000']
48,2004 Mitsubishi Lancer 2.0 LXd,bangalore,80000 km•  Diesel•   J P Nagar,1.23,sedan,manual,dealer,third-owner-or-more,white,['2004'],['Mitsubishi'],['Diesel'],['80000']
49,2012 Volkswagen Vento Diesel Highline,bangalore,110000 km•  Diesel,4.25,sedan,manual,individual,third-owner-or-more,white,['2012'],['Volkswagen'],['Diesel'],['110000']
50,2017 Honda City i VTEC VX,bangalore,10572 km•  Petrol•   Singasandra,11.85,sedan,manual,dealer,unregistered,silver,['2017'],['Honda'],['Petrol'],['10572']
51,2015 Hyundai Xcent 1.2 VTVT SX Option,bangalore,40750 km•  Petrol•   Koramangala,5.95,sedan,manual,dealer,first-owner,silver,['2015'],['Hyundai'],['Petrol'],['40750']
52,2014 Toyota Etios V,bangalore,28000 km•  Petrol•   JP Nagar VIII phase,4.95,sedan,manual,dealer,first-owner,silver,['2014'],['Toyota'],['Petrol'],['28000']
53,2017 Honda City i VTEC V,bangalore,19925 km•  Petrol•   HSR Layout,9.25,sedan,manual,dealer,first-owner,silver,['2017'],['Honda'],['Petrol'],['19925']
54,2019 Honda City i-VTEC V,bangalore,7800 km•  Petrol•   Bommanahalli,11,sedan,manual,dealer,first-owner,silver,['2019'],['Honda'],['Petrol'],['7800']
55,2017 Maruti Swift Dzire ZXI,bangalore,34270 km•  Petrol•   HSR Layout,6.99,sedan,manual,dealer,first-owner,silver,['2017'],['Maruti'],['Petrol'],['34270']
56,2016 Skoda Rapid 1.5 TDI Style Plus,bangalore,54000 km•  Diesel•   Bangalore City,7,sedan,manual,dealer,first-owner,silver,['2016'],['Skoda'],['Diesel'],['54000']
57,2016 Maruti Ciaz VDi Plus SHVS,bangalore,78000 km•  Diesel•   JP Nagar III Phase,6.75,sedan,manual,dealer,first-owner,silver,['2016'],['Maruti'],['Diesel'],['78000']
58,2017 Maruti Swift Dzire ZXI,bangalore,20000 km•  Petrol•   Bangalore Bazaar,7.75,sedan,manual,dealer,first-owner,silver,['2017'],['Maruti'],['Petrol'],['20000']
59,2017 Toyota Corolla Altis G MT,bangalore,12449 km•  Petrol•   Banaswadi,15.25,sedan,manual,dealer,first-owner,silver,['2017'],['Toyota'],['Petrol'],['12449']
60,2015 Hyundai Xcent 1.2 Kappa SX Option,bangalore,40800 km•  Petrol•   Marathahalli Colony,5.95,sedan,manual,dealer,first-owner,silver,['2015'],['Hyundai'],['Petrol'],['40800']
61,2009 Maruti Swift Dzire VXi,bangalore,89784 km•  Petrol•   Bangalore City,3.49,sedan,manual,dealer,first-owner,silver,['2009'],['Maruti'],['Petrol'],['89784']
62,2011 Honda City S,bangalore,59100 km•  Petrol•   Marathahalli Colony,4.95,sedan,manual,dealer,first-owner,silver,['2011'],['Honda'],['Petrol'],['59100']
63,2016 Volkswagen Ameo 1.2 MPI Comfortline,bangalore,57200 km•  Petrol•   HSR Layout,5.65,sedan,manual,dealer,first-owner,silver,['2016'],['Volkswagen'],['Petrol'],['57200']
64,2011 Honda City S,bangalore,59100 km•  Petrol•   Koramangala,4.95,sedan,manual,dealer,first-owner,silver,['2011'],['Honda'],['Petrol'],['59100']
65,2015 Maruti Ciaz RS ZDi Plus SHVS,bangalore,56000 km•  Diesel•   Domlur,7.9,sedan,manual,dealer,first-owner,silver,['2015'],['Maruti'],['Diesel'],['56000']
66,2013 Maruti Swift Dzire ZDI,bangalore,45000 km•  Diesel•   Bangalore Bazaar,6.25,sedan,manual,dealer,first-owner,silver,['2013'],['Maruti'],['Diesel'],['45000']
67,2010 Toyota Corolla Altis 1.8 G,bangalore,67000 km•  Petrol•   Domlur,5.25,sedan,manual,dealer,first-owner,silver,['2010'],['Toyota'],['Petrol'],['67000']
68,2012 Skoda Rapid 1.6 TDI Ambition,bangalore,87000 km•  Diesel•   Byatarayanapura,4.75,sedan,manual,dealer,first-owner,silver,['2012'],['Skoda'],['Diesel'],['87000']
69,2014 Hyundai Verna 1.6 SX,bangalore,80730 km•  Diesel•   Yeswanthpura,6.5,sedan,manual,dealer,first-owner,silver,['2014'],['Hyundai'],['Diesel'],['80730']
70,2011 Volkswagen Vento 1.6 Highline,bangalore,32000 km•  Petrol•   Maruthi Nagar,5.45,sedan,manual,dealer,first-owner,silver,['2011'],['Volkswagen'],['Petrol'],['32000']
71,2016 Maruti Ciaz ZDi Plus SHVS,bangalore,22000 km•  Diesel,8.5,sedan,manual,individual,first-owner,silver,['2016'],['Maruti'],['Diesel'],['22000']
72,2017 Hyundai Verna VTVT 1.6 SX Option,bangalore,70000 km•  Petrol,9,sedan,manual,individual,first-owner,silver,['2017'],['Hyundai'],['Petrol'],['70000']
73,2018 Honda Amaze S Option i-VTEC,bangalore,20000 km•  Petrol,6.16,sedan,manual,individual,first-owner,silver,['2018'],['Honda'],['Petrol'],['20000']
74,2015 Honda City i DTEC V,bangalore,50000 km•  Diesel,7.25,sedan,manual,individual,first-owner,silver,['2015'],['Honda'],['Diesel'],['50000']
75,2015 Tata Indigo LX (TDI) BS-III,bangalore,60000 km•  Diesel,4,sedan,manual,individual,first-owner,silver,['2015'],['Tata'],['Diesel'],['60000']
76,2019 Toyota Etios 1.4 GD,bangalore,70000 km•  Diesel,6.75,sedan,manual,individual,first-owner,silver,['2019'],['Toyota'],['Diesel'],['70000']
77,2014 Honda City V MT,bangalore,46700 km•  Petrol•   Koramangala,6.4,sedan,manual,dealer,second-owner,silver,['2014'],['Honda'],['Petrol'],['46700']
78,2014 Honda City V MT,bangalore,46700 km•  Petrol•   Marathahalli Colony,6.4,sedan,manual,dealer,second-owner,silver,['2014'],['Honda'],['Petrol'],['46700']
79,2009 Toyota Corolla Altis 1.8 G,bangalore,53419 km•  Petrol•   Bangalore City,4.8,sedan,manual,dealer,second-owner,silver,['2009'],['Toyota'],['Petrol'],['53419']
80,2009 Skoda Laura 1.9 TDI MT Ambiente,bangalore,80000 km•  Diesel•   J P Nagar,3.45,sedan,manual,dealer,second-owner,silver,['2009'],['Skoda'],['Diesel'],['80000']
81,2007 Hyundai Accent GLE,bangalore,73000 km•  Petrol•   Koramangala VI Bk,1.99,sedan,manual,dealer,second-owner,silver,['2007'],['Hyundai'],['Petrol'],['73000']
82,2013 Toyota Etios V SP,bangalore,66418 km•  Petrol•   Bommanahalli,5,sedan,manual,dealer,second-owner,silver,['2013'],['Toyota'],['Petrol'],['66418']
83,2009 Toyota Corolla Altis 1.8 G CVT,bangalore,90000 km•  Petrol•   Infantry Road,3.5,sedan,manual,dealer,second-owner,silver,['2009'],['Toyota'],['Petrol'],['90000']
84,2009 Skoda Laura 1.9 TDI MT Elegance,bangalore,85000 km•  Diesel•   JP Nagar VIII phase,3.15,sedan,manual,dealer,second-owner,silver,['2009'],['Skoda'],['Diesel'],['85000']
85,2015 Maruti Ciaz VDi Plus,bangalore,92000 km•  Diesel•   Bilekahalli,6.5,sedan,manual,dealer,second-owner,silver,['2015'],['Maruti'],['Diesel'],['92000']
86,2012 Toyota Etios VXD,bangalore,72000 km•  Diesel•   Bangalore City,5.15,sedan,manual,dealer,second-owner,silver,['2012'],['Toyota'],['Diesel'],['72000']
87,2007 Mercedes-Benz New C-Class C 220 CDI Elegance MT,bangalore,95000 km•  Diesel•   H.K.P. Road,6.5,sedan,manual,dealer,second-owner,silver,['2007'],['Mercedes-Benz'],['Diesel'],['95000']
88,2014 Hyundai Verna SX Diesel,bangalore,94000 km•  Diesel•   Infantry Road,6.5,sedan,manual,dealer,second-owner,silver,['2014'],['Hyundai'],['Diesel'],['94000']
89,2014 Honda City 1.5 S MT,bangalore,69000 km•  Petrol•   Bangalore City,5.7,sedan,manual,dealer,second-owner,silver,['2014'],['Honda'],['Petrol'],['69000']
90,2014 Hyundai Verna 1.6 CRDi EX MT,bangalore,54000 km•  Diesel•   Bangalore Bazaar,6.5,sedan,manual,dealer,second-owner,silver,['2014'],['Hyundai'],['Diesel'],['54000']
91,2010 Maruti SX4 ZXI MT BSIV,bangalore,75000 km•  Petrol•   Domlur,2.75,sedan,manual,dealer,second-owner,silver,['2010'],['Maruti'],['Petrol'],['75000']
92,2005 Maruti Esteem Lxi - BSIII,bangalore,80000 km•  Petrol•   Domlur,1.45,sedan,manual,dealer,second-owner,silver,['2005'],['Maruti'],['Petrol'],['80000']
93,2015 Hyundai Verna 1.6 VTVT SX,bangalore,50000 km•  Petrol,6.75,sedan,manual,individual,second-owner,silver,['2015'],['Hyundai'],['Petrol'],['50000']
94,2008 Honda City VTEC,bangalore,50000 km•  Petrol,2.75,sedan,manual,individual,second-owner,silver,['2008'],['Honda'],['Petrol'],['50000']
95,2012 Hyundai Verna SX Diesel,bangalore,100000 km•  Diesel•   Koramangala VI Bk,5.45,sedan,manual,dealer,third-owner-or-more,silver,['2012'],['Hyundai'],['Diesel'],['100000']
96,2004 Mercedes-Benz New C-Class C 180 Kompressor Elegance,bangalore,52000 km•  Petrol•   Bangalore City,5.5,sedan,manual,dealer,third-owner-or-more,silver,['2004'],['Mercedes-Benz'],['Petrol'],['52000']
97,2014 Toyota Etios GD,bangalore,280000 km•  Diesel,3.95,sedan,manual,individual,third-owner-or-more,silver,['2014'],['Toyota'],['Diesel'],['280000']
98,2006 Hyundai Accent GLE,bangalore,90000 km•  Petrol,1.2,sedan,manual,individual,third-owner-or-more,silver,['2006'],['Hyundai'],['Petrol'],['90000']
99,2007 Tata Indigo LX Dicor,bangalore,100000 km•  Diesel,1.5,sedan,manual,individual,third-owner-or-more,silver,['2007'],['Tata'],['Diesel'],['100000']
100,1997 Opel Astra 1.6,bangalore,70000 km•  Petrol,1,sedan,manual,individual,third-owner-or-more,silver,['1997'],['Opel'],['Petrol'],['70000']
101,2019 Hyundai Elantra CRDi SX,bangalore,5455 km•  Diesel•   HSR Layout,17.99,sedan,manual,dealer,first-owner,red,['2019'],['Hyundai'],['Diesel'],['5455']
102,2018 Honda Amaze VX i-VTEC,bangalore,19000 km•  Petrol•   Bangalore City,6.9,sedan,manual,dealer,first-owner,red,['2018'],['Honda'],['Petrol'],['19000']
103,2017 Skoda Rapid 1.5 TDI Style BSIV,bangalore,22725 km•  Diesel•   BTM Layout,10.49,sedan,manual,dealer,first-owner,red,['2017'],['Skoda'],['Diesel'],['22725']
104,2012 Skoda Rapid 1.5 TDI Elegance,bangalore,80000 km•  Diesel•   Bilekahalli,4.7,sedan,manual,dealer,first-owner,red,['2012'],['Skoda'],['Diesel'],['80000']
105,2015 Hyundai Verna 1.6 CRDi S Option,bangalore,37000 km•  Diesel•   Adugodi,7.35,sedan,manual,dealer,first-owner,red,['2015'],['Hyundai'],['Diesel'],['37000']
106,2015 Honda Amaze VX i-DTEC,bangalore,42000 km•  Diesel,5.5,sedan,manual,individual,first-owner,red,['2015'],['Honda'],['Diesel'],['42000']
107,2017 Honda City i DTec VX Option BL,bangalore,35000 km•  Diesel,12,sedan,manual,individual,first-owner,red,['2017'],['Honda'],['Diesel'],['35000']
108,2014 Honda City i DTEC SV,bangalore,50000 km•  Diesel,7.5,sedan,manual,individual,first-owner,red,['2014'],['Honda'],['Diesel'],['50000']
109,2006 Chevrolet Aveo 1.6 LT,bangalore,72000 km•  Petrol•   Koramangala VI Bk,1.85,sedan,manual,dealer,second-owner,red,['2006'],['Chevrolet'],['Petrol'],['72000']
110,2010 Maruti Swift Dzire VDI,bangalore,77000 km•  Diesel•   Basavanagudi,3.6,sedan,manual,dealer,second-owner,red,['2010'],['Maruti'],['Diesel'],['77000']
111,2011 Ford Fiesta Diesel Style,bangalore,110000 km•  Diesel,2.5,sedan,manual,individual,second-owner,red,['2011'],['Ford'],['Diesel'],['110000']
112,2011 Fiat Linea T Jet Plus,bangalore,70000 km•  Petrol,3,sedan,manual,individual,second-owner,red,['2011'],['Fiat'],['Petrol'],['70000']
113,2011 Volkswagen Vento Diesel Trendline,bangalore,200000 km•  Diesel,3.2,sedan,manual,individual,second-owner,red,['2011'],['Volkswagen'],['Diesel'],['200000']
114,2009 Ford Ikon 1.3 Flair,bangalore,80000 km•  Petrol,1.2,sedan,manual,individual,second-owner,red,['2009'],['Ford'],['Petrol'],['80000']
115,2013 Volkswagen Vento 1.6 Highline BSIV,bangalore,49000 km•  Petrol•   Koramangala,5.9,sedan,manual,dealer,first-owner,blue,['2013'],['Volkswagen'],['Petrol'],['49000']
116,2016 Maruti Baleno Vxi - BSIII,bangalore,29155 km•  Petrol•   HBR Layout,6.35,sedan,manual,dealer,first-owner,blue,['2016'],['Maruti'],['Petrol'],['29155']
117,2018 Maruti Swift Dzire VDI Optional,bangalore,39000 km•  Diesel•   JP Nagar VIII phase,7.75,sedan,manual,dealer,first-owner,blue,['2018'],['Maruti'],['Diesel'],['39000']
118,2018 Maruti Swift Dzire ZXI Plus,bangalore,41779 km•  Petrol•   Bangalore City,7.95,sedan,manual,dealer,first-owner,blue,['2018'],['Maruti'],['Petrol'],['41779']
119,2013 Volkswagen Vento 1.6 Highline,bangalore,49000 km•  Petrol•   Marathahalli Colony,5.9,sedan,manual,dealer,first-owner,blue,['2013'],['Volkswagen'],['Petrol'],['49000']
120,2017 Maruti Ciaz Delta BSIV,bangalore,34750 km•  Petrol•   Bommanahalli,7.75,sedan,manual,dealer,first-owner,blue,['2017'],['Maruti'],['Petrol'],['34750']
121,2012 Toyota Etios VX,bangalore,48472 km•  Petrol•   HSR Layout,4.65,sedan,manual,dealer,first-owner,blue,['2012'],['Toyota'],['Petrol'],['48472']
122,2017 Volkswagen Vento 1.6 Highline Plus 16 Alloy,bangalore,25000 km•  Petrol,8.6,sedan,manual,individual,first-owner,blue,['2017'],['Volkswagen'],['Petrol'],['25000']
123,2017 Skoda Rapid 1.6 MPI Ambition,bangalore,28954 km•  Petrol•   HSR Layout,7.95,sedan,manual,dealer,second-owner,blue,['2017'],['Skoda'],['Petrol'],['28954']
124,2013 Maruti Swift Dzire ZXI,bangalore,49000 km•  Petrol•   Bangalore Bazaar,5.6,sedan,manual,dealer,second-owner,blue,['2013'],['Maruti'],['Petrol'],['49000']
125,2015 Hyundai Xcent 1.2 VTVT SX,bangalore,19000 km•  Petrol•   Bangalore Bazaar,5.25,sedan,manual,dealer,second-owner,blue,['2015'],['Hyundai'],['Petrol'],['19000']
126,2009 Toyota Corolla Altis 1.8 G,bangalore,90000 km•  Petrol•   Fraser Town,3.5,sedan,manual,dealer,second-owner,blue,['2009'],['Toyota'],['Petrol'],['90000']
127,2011 Hyundai Verna Transform VTVT,bangalore,89700 km•  Petrol•   HSR Layout,3.25,sedan,manual,dealer,second-owner,blue,['2011'],['Hyundai'],['Petrol'],['89700']
128,2006 Hyundai Accent GLE,bangalore,90000 km•  Petrol,1.25,sedan,manual,individual,second-owner,blue,['2006'],['Hyundai'],['Petrol'],['90000']
129,2007 Hyundai Accent GLE,bangalore,90000 km•  Petrol,1.5,sedan,manual,individual,second-owner,blue,['2007'],['Hyundai'],['Petrol'],['90000']
130,2006 Honda Civic 1.8 (E) MT,bangalore,110000 km•  Petrol,2.4,sedan,manual,individual,third-owner-or-more,blue,['2006'],['Honda'],['Petrol'],['110000']
131,2013 Skoda Rapid 1.5 TDI Elegance,bangalore,90000 km•  Diesel•   J P Nagar,4.44,sedan,manual,dealer,first-owner,black,['2013'],['Skoda'],['Diesel'],['90000']
132,2012 Maruti Swift Dzire VDi,bangalore,52000 km•  Diesel•   JP Nagar III Phase,5.25,sedan,manual,dealer,first-owner,black,['2012'],['Maruti'],['Diesel'],['52000']
133,2014 Hyundai Xcent 1.2 Kappa S,bangalore,64000 km•  Petrol•   JP Nagar VIII phase,4.35,sedan,manual,dealer,first-owner,black,['2014'],['Hyundai'],['Petrol'],['64000']
134,2010 Skoda Laura 1.8 TSI Ambition,bangalore,43000 km•  Petrol•   Adugodi,6.25,sedan,manual,dealer,first-owner,black,['2010'],['Skoda'],['Petrol'],['43000']
135,2008 Ford Fiesta 1.6 Duratec ZXi Leather,bangalore,69000 km•  Petrol•   Domlur,2.75,sedan,manual,dealer,first-owner,black,['2008'],['Ford'],['Petrol'],['69000']
136,2009 Honda City 1.5 S MT,bangalore,94000 km•  Petrol•   JP Nagar III Phase,4.15,sedan,manual,dealer,first-owner,black,['2009'],['Honda'],['Petrol'],['94000']
137,2013 Skoda Rapid 1.5 TDI Elegance,bangalore,89000 km•  Diesel•   JP Nagar VIII phase,3.99,sedan,manual,dealer,first-owner,black,['2013'],['Skoda'],['Diesel'],['89000']
138,2012 Volkswagen Vento 1.5 TDI Highline Plus,bangalore,98000 km•  Diesel•   Nagarbhavi,4,sedan,manual,dealer,first-owner,black,['2012'],['Volkswagen'],['Diesel'],['98000']
139,2017 Maruti Ciaz Alpha 1.5,bangalore,31000 km•  Diesel•   Bilekahalli,7.45,sedan,manual,dealer,first-owner,black,['2017'],['Maruti'],['Diesel'],['31000']
140,2014 Honda Amaze SX i DTEC,bangalore,36397 km•  Diesel•   BTM Layout,4.95,sedan,manual,dealer,first-owner,black,['2014'],['Honda'],['Diesel'],['36397']
141,2011 Hyundai Verna SX Opt Diesel,bangalore,75000 km•  Diesel•   Bilekahalli,4.75,sedan,manual,dealer,first-owner,black,['2011'],['Hyundai'],['Diesel'],['75000']
142,2016 Hyundai Verna 1.6 VTVT S,bangalore,42000 km•  Petrol,6.2,sedan,manual,individual,first-owner,black,['2016'],['Hyundai'],['Petrol'],['42000']
143,2018 Honda Amaze SX i DTEC,bangalore,69000 km•  Diesel,6.5,sedan,manual,individual,first-owner,black,['2018'],['Honda'],['Diesel'],['69000']
144,2007 Honda City GXi,bangalore,50000 km•  Petrol,3.5,sedan,manual,individual,first-owner,black,['2007'],['Honda'],['Petrol'],['50000']
145,2006 Honda Accord VTi-L MT,bangalore,80000 km•  Petrol,3.5,sedan,manual,individual,first-owner,black,['2006'],['Honda'],['Petrol'],['80000']
146,2006 Honda City VTEC,bangalore,83000 km•  Petrol•   JP Nagar VIII phase,2.5,sedan,manual,dealer,second-owner,black,['2006'],['Honda'],['Petrol'],['83000']
147,2007 Honda City VTEC,bangalore,69000 km•  Petrol•   Domlur,2.85,sedan,manual,dealer,second-owner,black,['2007'],['Honda'],['Petrol'],['69000']
148,2008 Mercedes-Benz New C-Class 200 Kompressor,bangalore,50000 km•  Petrol•   Infantry Road,8,sedan,manual,dealer,second-owner,black,['2008'],['Mercedes-Benz'],['Petrol'],['50000']
149,2008 Honda Accord 2.4 M/T,bangalore,76000 km•  Petrol•   Banaswadi,5.5,sedan,manual,dealer,second-owner,black,['2008'],['Honda'],['Petrol'],['76000']
150,2015 Maruti Swift Dzire Vdi BSIV,bangalore,55000 km•  Diesel•   Banaswadi,5.5,sedan,manual,dealer,second-owner,black,['2015'],['Maruti'],['Diesel'],['55000']
151,2008 Ford Fiesta 1.4 Duratorq EXI,bangalore,82000 km•  Diesel•   Domlur,1.9,sedan,manual,dealer,second-owner,black,['2008'],['Ford'],['Diesel'],['82000']
