,CarName,city,car_price,body_type,transmission,seller_type,owner_type,color,Year,Brand,Fuel_used,km_driven,Locality
1496,2014 Volvo S80 D5,bangalore,16.95,sedan,automatic,dealer,second-owner,blue,2014,Volvo,Diesel,48000.0,Bangalore Bazaar
1497,2013 Jaguar XF 2.2 Litre Luxury,bangalore,22.25,sedan,automatic,dealer,first-owner,black,2013,Jaguar,Diesel,41000.0,Byatarayanapura
1498,2019 Audi A3 35 TFSI Technology,bangalore,28.99,sedan,automatic,dealer,first-owner,black,2019,Audi,Petrol,15485.0,HSR Layout
1499,2012 Audi A6 35 TDI,bangalore,18.5,sedan,automatic,dealer,first-owner,black,2012,Audi,Diesel,86000.0,Mathikere
1500,2012 BMW 5 Series 525d,bangalore,19.5,sedan,automatic,dealer,first-owner,black,2012,BMW,Diesel,89229.0,Mathikere
1501,2016 Skoda Rapid 1.5 TDI AT Style Plus,bangalore,6.5,sedan,automatic,dealer,first-owner,black,2016,Skoda,Diesel,99000.0,JP Nagar VIII phase
1502,2020 BMW 5 Series 530d M Sport,bangalore,64.75,sedan,automatic,dealer,first-owner,black,2020,BMW,Diesel,5930.0,BTM Layout
1503,2012 BMW 5 Series 520d Sedan,bangalore,18.5,sedan,automatic,dealer,first-owner,black,2012,BMW,Diesel,55000.0,Infantry Road
1504,2014 Skoda Octavia Elegance 2.0 TDI AT,bangalore,15.0,sedan,automatic,dealer,first-owner,black,2014,Skoda,Diesel,66000.0,H.K.P. Road
1505,2006 Honda Accord 2.4 A/T,bangalore,3.95,sedan,automatic,dealer,first-owner,black,2006,Honda,Petrol,81495.0,Bangalore City
1506,2016 BMW 3 Series 320d Luxury Line,bangalore,24.0,sedan,automatic,dealer,first-owner,black,2016,BMW,Diesel,68000.0,Infantry Road
1507,2014 Jaguar XF 2.2 Litre Luxury,bangalore,31.0,sedan,automatic,dealer,first-owner,black,2014,Jaguar,Diesel,42000.0,Infantry Road
1508,2015 BMW 5 Series 530d M Sport,bangalore,39.0,sedan,automatic,dealer,first-owner,black,2015,BMW,Diesel,53000.0,Infantry Road
1509,2014 BMW 5 Series 530d M Sport,bangalore,34.0,sedan,automatic,dealer,first-owner,black,2014,BMW,Diesel,57000.0,Infantry Road
1510,2015 Skoda Superb Elegance 2.0 TDI CR AT,bangalore,14.25,sedan,automatic,dealer,first-owner,black,2015,Skoda,Diesel,79000.0,Domlur
1511,2009 BMW 5 Series 525i Sedan,bangalore,11.5,sedan,automatic,dealer,first-owner,black,2009,BMW,Petrol,70000.0,Infantry Road
1512,2011 Jaguar XF 3.0 Litre S Premium Luxury,bangalore,24.0,sedan,automatic,dealer,first-owner,black,2011,Jaguar,Diesel,61000.0,Infantry Road
1513,2012 Jaguar XF 3.0 Litre S Premium Luxury,bangalore,23.5,sedan,automatic,dealer,first-owner,black,2012,Jaguar,Diesel,110569.0,Banaswadi
1514,2012 Jaguar XF 3.0 Litre S Premium Luxury,bangalore,22.5,sedan,automatic,dealer,first-owner,black,2012,Jaguar,Diesel,110000.0,Byatarayanapura
1515,2011 Mercedes-Benz New C-Class C 250 CDI Elegance,bangalore,12.0,sedan,automatic,dealer,first-owner,black,2011,Mercedes-Benz,Diesel,103200.0,H.K.P. Road
1516,2006 Honda Accord VTi-L (AT),bangalore,3.0,sedan,automatic,dealer,first-owner,black,2006,Honda,Petrol,81333.0,Whitefield
1517,2018 Audi A4 30 TFSI Technology,bangalore,41.0,sedan,automatic,individual,first-owner,black,2018,Audi,Petrol,22000.0,
1518,2015 Mercedes-Benz E-Class E250 CDI Avantgrade,bangalore,27.25,sedan,automatic,dealer,second-owner,black,2015,Mercedes-Benz,Diesel,51000.0,Adugodi
1519,2002 Honda City 1.5 EXI AT,bangalore,1.95,sedan,automatic,dealer,second-owner,black,2002,Honda,Petrol,80000.0,Maruthi Nagar
1520,2007 Audi A4 2.0 TDI,bangalore,7.25,sedan,automatic,dealer,second-owner,black,2007,Audi,Diesel,67000.0,Infantry Road
1521,2012 BMW 3 Series 320d Luxury Line,bangalore,13.95,sedan,automatic,dealer,second-owner,black,2012,BMW,Diesel,112000.0,Fraser Town
1522,2014 Skoda Octavia Elegance 1.9 TDI AT,bangalore,14.5,sedan,automatic,dealer,second-owner,black,2014,Skoda,Diesel,61000.0,Banaswadi
1523,2012 BMW 3 Series 320d Luxury Plus,bangalore,14.0,sedan,automatic,dealer,second-owner,black,2012,BMW,Diesel,69000.0,Infantry Road
1524,2012 BMW 5 Series 525d Sedan,bangalore,18.0,sedan,automatic,dealer,second-owner,black,2012,BMW,Diesel,90000.0,Adugodi
1525,2012 Jaguar XF 3.0 Litre S Premium Luxury,bangalore,21.0,sedan,automatic,dealer,second-owner,black,2012,Jaguar,Diesel,105000.0,Adugodi
1526,2012 BMW 3 Series 320d Sedan,bangalore,14.25,sedan,automatic,dealer,second-owner,black,2012,BMW,Diesel,112000.0,Banaswadi
1527,2006 Mercedes-Benz E-Class Expression E 220,bangalore,6.95,sedan,automatic,dealer,second-owner,black,2006,Mercedes-Benz,Petrol,43000.0,Jayanagar
1528,2017 Toyota Corolla Altis 1.8 VL AT,bangalore,13.75,sedan,automatic,dealer,second-owner,black,2017,Toyota,Petrol,7000.0,Byatarayanapura
1529,2007 Honda Civic 1.8 V MT,bangalore,3.85,sedan,automatic,dealer,second-owner,black,2007,Honda,Petrol,40000.0,BTM Layout
1530,2012 Audi A6 3.0 TFSI quattro,bangalore,13.5,sedan,automatic,individual,second-owner,black,2012,Audi,Petrol,98000.0,
1531,2018 Honda Amaze V CVT Diesel BSIV,bangalore,8.5,sedan,automatic,dealer,first-owner,brown,2018,Honda,Diesel,22082.0,Bangalore City
1532,2017 Hyundai Verna 1.6 CRDi AT SX,bangalore,10.25,sedan,automatic,dealer,first-owner,brown,2017,Hyundai,Diesel,92000.0,Byatarayanapura
1533,2015 Skoda Superb Elegance 2.0 TDI CR AT,bangalore,12.5,sedan,automatic,dealer,first-owner,brown,2015,Skoda,Diesel,54000.0,Infantry Road
1534,2014 Audi A4 2.0 TDI 177 Bhp Premium Plus,bangalore,20.0,sedan,automatic,dealer,first-owner,brown,2014,Audi,Diesel,27000.0,Infantry Road
1535,2015 Audi A4 2.0 TDI Premium Sport Limited Edition,bangalore,19.5,sedan,automatic,dealer,first-owner,brown,2015,Audi,Diesel,27000.0,Infantry Road
1536,2017 Honda City 1.5 V AT,bangalore,9.75,sedan,automatic,dealer,first-owner,brown,2017,Honda,Petrol,32000.0,Adugodi
1537,2019 Honda Civic ZX BSIV,bangalore,22.0,sedan,automatic,dealer,first-owner,brown,2019,Honda,Petrol,1923.0,Kanakanagar
1538,2018 Volkswagen Ameo 1.5 TDI Highline Plus 16 AT,bangalore,8.2,sedan,automatic,individual,first-owner,brown,2018,Volkswagen,Diesel,30000.0,
1539,2017 BMW 3 Series 320i Luxury Line,bangalore,29.5,sedan,automatic,individual,first-owner,brown,2017,BMW,Petrol,16800.0,
1540,2017 Toyota Corolla Altis 1.8 VL AT,bangalore,13.5,sedan,automatic,dealer,second-owner,brown,2017,Toyota,Petrol,7000.0,Mathikere
1541,2015 Honda City i VTEC CVT SV,bangalore,7.75,sedan,automatic,dealer,second-owner,brown,2015,Honda,Petrol,43947.0,Yeswanthpura
1542,2014 Audi A4 2.0 TDI 177 Bhp Premium Plus,bangalore,19.0,sedan,automatic,dealer,second-owner,brown,2014,Audi,Diesel,36000.0,Infantry Road
1543,2013 Mercedes-Benz New C-Class C 220 CDI Avantgarde,bangalore,16.0,sedan,automatic,dealer,second-owner,brown,2013,Mercedes-Benz,Diesel,50000.0,JP Nagar VIII phase
1544,2010 Mercedes-Benz E-Class 250 D W 210,bangalore,15.25,sedan,automatic,dealer,second-owner,brown,2010,Mercedes-Benz,Diesel,53000.0,Infantry Road
1545,2020 Toyota Yaris VX CVT BSIV,bangalore,9.75,sedan,automatic,dealer,first-owner,orange,2020,Toyota,Petrol,1322.0,Yeswanthpura
1546,2016 Tata Nano XTA,bangalore,2.65,hatchback,automatic,dealer,first-owner,white,2016,Tata,Petrol,57418.0,HBR Layout
1547,2016 Hyundai Grand i10 Asta Option AT,bangalore,5.73,hatchback,automatic,dealer,first-owner,white,2016,Hyundai,Petrol,31884.0,Maruthi Nagar
1548,2015 Volkswagen GTI 1.8 TSI,bangalore,9.25,hatchback,automatic,dealer,first-owner,white,2015,Volkswagen,Petrol,10000.0,Banaswadi
1549,2017 Honda Jazz 1.2 V AT i VTEC,bangalore,7.5,hatchback,automatic,dealer,first-owner,white,2017,Honda,Petrol,55000.0,Banaswadi
1550,2018 Maruti Swift AMT ZDI,bangalore,7.99,hatchback,automatic,dealer,first-owner,white,2018,Maruti,Diesel,39000.0,Nagavara
1551,2018 Hyundai i20 Petrol CVT Asta,bangalore,9.1,hatchback,automatic,dealer,first-owner,white,2018,Hyundai,Petrol,18000.0,Byatarayanapura
1552,2017 Hyundai Grand i10 1.2 Kappa Sportz Option AT,bangalore,6.45,hatchback,automatic,dealer,first-owner,white,2017,Hyundai,Petrol,18800.0,Bangalore Bazaar
1553,2014 Volkswagen Polo GT TSI,bangalore,6.75,hatchback,automatic,dealer,first-owner,white,2014,Volkswagen,Petrol,54000.0,J P Nagar
1554,2016 Honda Jazz V CVT,bangalore,7.45,hatchback,automatic,dealer,first-owner,white,2016,Honda,Petrol,34300.0,HSR Layout
1555,2017 Maruti Celerio ZXI AMT BSIV,bangalore,5.25,hatchback,automatic,dealer,first-owner,white,2017,Maruti,Petrol,32000.0,Nagavara
1556,2016 Mercedes-Benz A Class A200 CDI Sport,bangalore,21.25,hatchback,automatic,dealer,first-owner,white,2016,Mercedes-Benz,Diesel,28330.0,BTM Layout
1557,2013 Mercedes-Benz B Class B180 Sport,bangalore,13.95,hatchback,automatic,dealer,first-owner,white,2013,Mercedes-Benz,Petrol,97500.0,Fraser Town
1558,2014 Mercedes-Benz B Class B180 CDI,bangalore,18.0,hatchback,automatic,dealer,first-owner,white,2014,Mercedes-Benz,Diesel,43000.0,JP Nagar VIII phase
1559,2018 Volkswagen Polo GTI ,bangalore,9.75,hatchback,automatic,dealer,first-owner,white,2018,Volkswagen,Petrol,10000.0,Infantry Road
1560,2018 Volkswagen Polo GTI ,bangalore,9.75,hatchback,automatic,dealer,first-owner,white,2018,Volkswagen,Petrol,28174.0,BTM Layout
1561,2018 Hyundai i20 Petrol CVT Asta,bangalore,8.2,hatchback,automatic,dealer,first-owner,white,2018,Hyundai,Petrol,9000.0,Adugodi
1562,2013 Mercedes-Benz B Class B180 Sport,bangalore,15.0,hatchback,automatic,dealer,first-owner,white,2013,Mercedes-Benz,Petrol,76000.0,Banaswadi
1563,2019 Maruti Swift AMT VXI BSIV,bangalore,6.0,hatchback,automatic,individual,first-owner,white,2019,Maruti,Petrol,20000.0,
1564,2014 Mahindra e2o T2,bangalore,3.25,hatchback,automatic,individual,first-owner,white,2014,Mahindra,Electric,40000.0,
1565,2018 Hyundai Grand i10 1.2 Kappa Sportz Option AT,bangalore,7.0,hatchback,automatic,individual,first-owner,white,2018,Hyundai,Petrol,7150.0,
1566,2017 Maruti Wagon R AMT VXI,bangalore,4.4,hatchback,automatic,individual,first-owner,white,2017,Maruti,Petrol,135000.0,
1567,2017 Maruti Baleno Zeta CVT,bangalore,6.9,hatchback,automatic,dealer,second-owner,white,2017,Maruti,Petrol,23000.0,Bangalore City
1568,2014 Maruti Celerio VXI AT,bangalore,4.35,hatchback,automatic,dealer,second-owner,white,2014,Maruti,Petrol,22719.0,Bangalore City
1569,2014 Maruti Celerio VXI AT,bangalore,4.65,hatchback,automatic,dealer,second-owner,white,2014,Maruti,Petrol,22000.0,Byatarayanapura
1570,2013 Fiat 500 Abarth 595 Competizione,bangalore,12.5,hatchback,automatic,dealer,second-owner,white,2013,Fiat,Petrol,47200.0,H.K.P. Road
1571,2015 Mercedes-Benz A Class A200 CDI Sport,bangalore,16.75,hatchback,automatic,individual,second-owner,white,2015,Mercedes-Benz,Diesel,57000.0,
1572,2013 Mini Cooper Cooper D,bangalore,15.5,hatchback,automatic,dealer,third-owner-or-more,white,2013,Mini,Diesel,37000.0,Mathikere
1573,2017 Maruti Wagon R Stingray AMT VXI Optional,bangalore,5.1,hatchback,automatic,dealer,first-owner,silver,2017,Maruti,Petrol,34500.0,Koramangala
1574,2017 Renault KWID 1.0 RXT AMT,bangalore,4.45,hatchback,automatic,dealer,first-owner,silver,2017,Renault,Petrol,12500.0,HSR Layout
1575,2016 Maruti Celerio VXI AT,bangalore,4.95,hatchback,automatic,dealer,first-owner,silver,2016,Maruti,Petrol,26000.0,Bangalore Bazaar
1576,2015 Maruti Celerio VXi AMT,bangalore,4.75,hatchback,automatic,dealer,first-owner,silver,2015,Maruti,Petrol,26000.0,Domlur
1577,2017 Maruti Celerio ZXI AT,bangalore,5.35,hatchback,automatic,dealer,first-owner,silver,2017,Maruti,Petrol,60000.0,Domlur
1578,2017 Nissan Micra XV CVT,bangalore,5.75,hatchback,automatic,dealer,first-owner,silver,2017,Nissan,Petrol,30854.0,HSR Layout
1579,2016 Maruti Wagon R AMT VXI,bangalore,4.65,hatchback,automatic,dealer,first-owner,silver,2016,Maruti,Petrol,36000.0,Bangalore City
1580,2017 Honda Jazz VX CVT,bangalore,7.75,hatchback,automatic,dealer,first-owner,silver,2017,Honda,Petrol,20000.0,Bangalore Bazaar
1581,2018 Maruti Alto K10 VXI AMT,bangalore,4.5,hatchback,automatic,dealer,first-owner,silver,2018,Maruti,Petrol,10000.0,Bangalore Bazaar
1582,2014 Mercedes-Benz B Class B180 CDI,bangalore,14.5,hatchback,automatic,dealer,first-owner,silver,2014,Mercedes-Benz,Diesel,31000.0,Infantry Road
1583,2013 Hyundai i10 Sportz AT,bangalore,4.0,hatchback,automatic,individual,first-owner,silver,2013,Hyundai,Petrol,40000.0,
1584,2015 Hyundai Grand i10 AT Asta,bangalore,5.6,hatchback,automatic,dealer,second-owner,silver,2015,Hyundai,Petrol,29852.0,Yelahanka
1585,2015 Maruti Celerio ZXI AMT BSIV,bangalore,4.85,hatchback,automatic,dealer,second-owner,silver,2015,Maruti,Petrol,9000.0,Maruthi Nagar
1586,2008 Hyundai Santro Xing XL AT eRLX Euro II,bangalore,2.3,hatchback,automatic,dealer,second-owner,silver,2008,Hyundai,Petrol,76541.0,H.K.P. Road
1587,2018 Maruti Baleno 1.2 CVT Alpha,bangalore,8.0,hatchback,automatic,dealer,first-owner,red,2018,Maruti,Petrol,20000.0,J P Nagar
1588,2019 Maruti Swift AMT ZXI,bangalore,8.1,hatchback,automatic,dealer,first-owner,red,2019,Maruti,Petrol,16000.0,Byatarayanapura
1589,2017 Volkswagen Polo GT TSI,bangalore,8.75,hatchback,automatic,dealer,first-owner,red,2017,Volkswagen,Petrol,28000.0,BTM Layout
1590,2013 Volkswagen Polo GT TSI,bangalore,6.6,hatchback,automatic,dealer,first-owner,red,2013,Volkswagen,Petrol,55000.0,Nagarbhavi
1591,2018 Honda Jazz VX CVT,bangalore,9.25,hatchback,automatic,dealer,first-owner,red,2018,Honda,Petrol,8782.0,HSR Layout
1592,2016 Volkswagen Polo GT TSI BSIV,bangalore,7.65,hatchback,automatic,dealer,first-owner,red,2016,Volkswagen,Petrol,45336.0,Banaswadi
1593,2018 Tata Tiago XZA AMT,bangalore,6.49,hatchback,automatic,dealer,first-owner,red,2018,Tata,Petrol,8685.0,BTM Layout
1594,2015 Tata Nano XTA,bangalore,2.95,hatchback,automatic,dealer,first-owner,red,2015,Tata,Petrol,10071.0,BTM Layout
1595,2015 Mahindra e2o T2,bangalore,4.5,hatchback,automatic,dealer,first-owner,red,2015,Mahindra,Electric,40000.0,Banaswadi
1596,2013 Honda Brio 1.2 VX AT,bangalore,4.75,hatchback,automatic,dealer,first-owner,red,2013,Honda,Petrol,41000.0,Infantry Road
1597,2013 Honda Brio S Option AT,bangalore,4.75,hatchback,automatic,dealer,first-owner,red,2013,Honda,Petrol,42000.0,Domlur
1598,2018 Maruti Baleno 1.2 CVT Alpha,bangalore,8.25,hatchback,automatic,dealer,first-owner,red,2018,Maruti,Petrol,26000.0,Koramangala VI Bk
1599,2019 Hyundai i20 Petrol CVT Asta,bangalore,9.25,hatchback,automatic,dealer,first-owner,red,2019,Hyundai,Petrol,3000.0,JP Nagar III Phase
1600,2019 Hyundai i20 Petrol CVT Asta,bangalore,9.4,hatchback,automatic,dealer,first-owner,red,2019,Hyundai,Petrol,3000.0,JP Nagar III Phase
1601,2011 Hyundai i10 Asta AT,bangalore,3.65,hatchback,automatic,dealer,first-owner,red,2011,Hyundai,Petrol,80000.0,Infantry Road
1602,2009 Hyundai i10 Sportz AT,bangalore,3.25,hatchback,automatic,dealer,first-owner,red,2009,Hyundai,Petrol,76600.0,HSR Layout
1603,2018 Maruti Swift AMT ZXI,bangalore,6.96,hatchback,automatic,individual,first-owner,red,2018,Maruti,Petrol,17200.0,
1604,2018 Volkswagen Polo GT TSI,bangalore,9.85,hatchback,automatic,dealer,second-owner,red,2018,Volkswagen,Petrol,9272.0,HSR Layout
1605,2014 Volkswagen Polo GT TSI,bangalore,7.0,hatchback,automatic,dealer,second-owner,red,2014,Volkswagen,Petrol,25000.0,Bangalore Bazaar
1606,2015 Tata Nano XTA,bangalore,2.65,hatchback,automatic,dealer,second-owner,red,2015,Tata,Petrol,11500.0,JP Nagar III Phase
1607,2010 Hyundai i10 Sportz AT,bangalore,3.25,hatchback,automatic,dealer,second-owner,red,2010,Hyundai,Petrol,52100.0,HSR Layout
1608,2003 Hyundai Santro Xing XG AT eRLX Euro III,bangalore,1.85,hatchback,automatic,individual,third-owner-or-more,red,2003,Hyundai,Petrol,70000.0,
1609,2018 Maruti Swift AMT ZXI BSIV,bangalore,7.65,hatchback,automatic,dealer,first-owner,blue,2018,Maruti,Petrol,39000.0,Banaswadi
1610,2017 Hyundai Grand i10 1.2 Kappa Sportz Option AT,bangalore,6.75,hatchback,automatic,dealer,first-owner,blue,2017,Hyundai,Petrol,15492.0,HSR Layout
1611,2019 Maruti Baleno 1.2 CVT Alpha,bangalore,9.0,hatchback,automatic,dealer,first-owner,blue,2019,Maruti,Petrol,9932.0,Banaswadi
1612,2017 Volvo V40 D3 Kinetic,bangalore,28.0,hatchback,automatic,dealer,first-owner,blue,2017,Volvo,Diesel,5200.0,H.K.P. Road
1613,2015 Maruti Celerio VXI AT,bangalore,4.45,hatchback,automatic,dealer,first-owner,blue,2015,Maruti,Petrol,58765.0,Bommanahalli
1614,2017 Mahindra e2o Plus P6,bangalore,6.0,hatchback,automatic,dealer,first-owner,blue,2017,Mahindra,Electric,24000.0,Banaswadi
1615,2017 Tata Tiago 1.2 Revotron XZA,bangalore,5.75,hatchback,automatic,dealer,first-owner,blue,2017,Tata,Petrol,29665.0,HSR Layout
1616,2017 Maruti Ignis 1.3 AMT Zeta,bangalore,6.25,hatchback,automatic,individual,first-owner,blue,2017,Maruti,Diesel,37000.0,
1617,2014 Maruti Celerio VXI AT,bangalore,4.35,hatchback,automatic,individual,first-owner,blue,2014,Maruti,Petrol,50000.0,
1618,2015 Tata Nano XTA,bangalore,2.75,hatchback,automatic,dealer,second-owner,blue,2015,Tata,Petrol,12823.0,HSR Layout
1619,2014 Maruti Celerio VXi AMT,bangalore,4.5,hatchback,automatic,dealer,second-owner,blue,2014,Maruti,Petrol,27000.0,Maruthi Nagar
1620,2011 Hyundai i20 1.4 Asta (AT),bangalore,4.5,hatchback,automatic,dealer,second-owner,blue,2011,Hyundai,Petrol,135000.0,Banaswadi
1621,2013 Maruti A-Star AT VXI,bangalore,3.45,hatchback,automatic,dealer,first-owner,black,2013,Maruti,Petrol,50000.0,Domlur
1622,2011 Maruti A-Star AT VXI,bangalore,2.75,hatchback,automatic,dealer,first-owner,black,2011,Maruti,Petrol,44804.0,Yelahanka
1623,2015 Volvo V40 T4,bangalore,15.5,hatchback,automatic,dealer,second-owner,black,2015,Volvo,Petrol,40000.0,Banaswadi
1624,2013 Hyundai i10 Sportz AT,bangalore,4.2,hatchback,automatic,dealer,second-owner,black,2013,Hyundai,Petrol,50000.0,Marathahalli Colony
1625,2014 Hyundai Grand i10 AT Asta,bangalore,4.95,hatchback,automatic,dealer,first-owner,orange,2014,Hyundai,Petrol,34400.0,Marathahalli Colony
1626,2014 Hyundai Grand i10 AT Asta,bangalore,5.35,hatchback,automatic,dealer,first-owner,orange,2014,Hyundai,Petrol,34400.0,Koramangala
1627,2015 Maruti Alto K10 VXI AMT,bangalore,3.95,hatchback,automatic,dealer,first-owner,orange,2015,Maruti,Petrol,47000.0,Koramangala
1628,2015 Maruti Alto K10 VXI AMT,bangalore,3.88,hatchback,automatic,dealer,first-owner,orange,2015,Maruti,Petrol,16000.0,Nagarbhavi
1629,2016 Hyundai Grand i10 Asta Option AT,bangalore,5.75,hatchback,automatic,dealer,first-owner,orange,2016,Hyundai,Petrol,45000.0,Byatarayanapura
1630,2015 Hyundai Grand i10 AT Asta,bangalore,5.75,hatchback,automatic,dealer,first-owner,orange,2015,Hyundai,Petrol,49000.0,Basavanagudi
1631,2016 Hyundai Grand i10 AT Asta,bangalore,6.5,hatchback,automatic,individual,first-owner,orange,2016,Hyundai,Petrol,15000.0,
1632,2014 Hyundai Grand i10 1.2 Kappa Sportz Option AT,bangalore,4.85,hatchback,automatic,dealer,second-owner,orange,2014,Hyundai,Petrol,29000.0,Adugodi
1633,2014 Maruti Celerio VXI AT,bangalore,4.3,hatchback,automatic,dealer,first-owner,yellow,2014,Maruti,Petrol,43733.0,Singasandra
1634,2017 Mercedes-Benz GLC 220d 4MATIC,bangalore,35.0,suv,automatic,dealer,first-owner,white,2017,Mercedes-Benz,Diesel,56000.0,Infantry Road
1635,2017 Toyota Fortuner 4x2 AT,bangalore,29.5,suv,automatic,dealer,first-owner,white,2017,Toyota,Diesel,91300.0,Mathikere
1636,2012 Honda CR-V 2.4L 4WD AT AVN,bangalore,9.95,suv,automatic,dealer,first-owner,white,2012,Honda,Petrol,100000.0,Benson Town
1637,2014 Audi Q3 2.0 TDI Quattro,bangalore,20.0,suv,automatic,dealer,first-owner,white,2014,Audi,Diesel,69000.0,Mathikere
1638,2018 Audi Q3 35 TDI Quattro Premium Plus,bangalore,33.5,suv,automatic,dealer,first-owner,white,2018,Audi,Diesel,37000.0,JP Nagar VIII phase
1639,2019 Toyota Fortuner 2.8 4WD AT BSIV,bangalore,33.5,suv,automatic,dealer,first-owner,white,2019,Toyota,Diesel,48000.0,Infantry Road
1640,2018 Audi Q7 3.0 TDI Quattro Technology,bangalore,78.0,suv,automatic,dealer,first-owner,white,2018,Audi,Diesel,26300.0,HSR Layout
1641,2017 Toyota Fortuner 2.5 4x2 AT TRD Sportivo,bangalore,29.5,suv,automatic,dealer,first-owner,white,2017,Toyota,Diesel,91000.0,Infantry Road
1642,2016 Audi Q7 4.2 TDI Quattro Technology,bangalore,46.0,suv,automatic,dealer,first-owner,white,2016,Audi,Diesel,84000.0,Infantry Road
1643,2019 Tata Nexon 1.2 Revotron XZA Plus,bangalore,11.25,suv,automatic,dealer,first-owner,white,2019,Tata,Petrol,8000.0,Byatarayanapura
1644,2015 Hyundai Santa Fe 4WD AT,bangalore,15.5,suv,automatic,dealer,first-owner,white,2015,Hyundai,Diesel,100000.0,Byatarayanapura
1645,2017 Hyundai Creta 1.6 CRDi AT SX Plus,bangalore,13.49,suv,automatic,dealer,first-owner,white,2017,Hyundai,Diesel,37818.0,BTM Layout
1646,2016 Mercedes-Benz GL-Class 350 CDI Blue Efficiency,bangalore,50.0,suv,automatic,dealer,first-owner,white,2016,Mercedes-Benz,Diesel,30600.0,H.K.P. Road
1647,2016 Hyundai Creta 1.6 CRDi AT SX Plus,bangalore,13.5,suv,automatic,dealer,first-owner,white,2016,Hyundai,Diesel,25000.0,Infantry Road
1648,2016 Renault Duster 110PS Diesel RxL,bangalore,8.45,suv,automatic,dealer,first-owner,white,2016,Renault,Diesel,46107.0,BTM Layout
1649,2016 Hyundai Creta 1.6 CRDi AT SX Plus,bangalore,11.5,suv,automatic,dealer,first-owner,white,2016,Hyundai,Diesel,81000.0,Byatarayanapura
1650,2018 Maruti Vitara Brezza ZDi Plus AMT,bangalore,10.9,suv,automatic,dealer,first-owner,white,2018,Maruti,Diesel,34879.0,HSR Layout
1651,2015 Audi Q5 3.0 TDI Quattro,bangalore,26.0,suv,automatic,dealer,first-owner,white,2015,Audi,Diesel,100000.0,Koramangala VI Bk
1652,2016 Land Rover Discovery S 3.0 TD6,bangalore,42.0,suv,automatic,dealer,first-owner,white,2016,Land,Diesel,89000.0,Infantry Road
1653,2017 Hyundai Creta SX Opt IVT,bangalore,12.0,suv,automatic,dealer,first-owner,white,2017,Hyundai,Petrol,19071.0,Bangalore City
1654,2015 BMW X3 xDrive20d xLine,bangalore,27.0,suv,automatic,individual,first-owner,white,2015,BMW,Diesel,45000.0,
1655,2011 BMW X1 sDrive 18i,bangalore,9.95,suv,automatic,dealer,second-owner,white,2011,BMW,Petrol,70000.0,Banaswadi
1656,2017 Mercedes-Benz GLC 220d 4MATIC Sport,bangalore,43.0,suv,automatic,dealer,second-owner,white,2017,Mercedes-Benz,Diesel,25000.0,Mathikere
1657,2011 Mercedes-Benz M-Class ML 350 4Matic,bangalore,22.75,suv,automatic,dealer,second-owner,white,2011,Mercedes-Benz,Diesel,68000.0,Dommasandra
1658,2012 Land Rover Freelander 2 HSE SD4,bangalore,16.5,suv,automatic,dealer,second-owner,white,2012,Land,Diesel,100000.0,Banaswadi
1659,2018 Mahindra XUV500 AT W9 2WD,bangalore,16.0,suv,automatic,dealer,second-owner,white,2018,Mahindra,Diesel,32000.0,JP Nagar VIII phase
1660,2012 Ford Endeavour 3.0L 4X4 AT,bangalore,14.0,suv,automatic,dealer,second-owner,white,2012,Ford,Diesel,36000.0,Banaswadi
1661,2012 Ford Endeavour 3.0L 4X4 AT,bangalore,14.5,suv,automatic,dealer,second-owner,white,2012,Ford,Diesel,36000.0,Infantry Road
1662,2014 Audi Q7 3.0 TDI Quattro Premium Plus,bangalore,28.5,suv,automatic,dealer,second-owner,white,2014,Audi,Diesel,72000.0,Byatarayanapura
1663,2011 Ford Endeavour 3.0L 4X4 AT,bangalore,11.0,suv,automatic,dealer,second-owner,white,2011,Ford,Diesel,80000.0,Infantry Road
1664,2015 Audi Q3 35 TDI Quattro Premium Plus,bangalore,22.5,suv,automatic,dealer,second-owner,white,2015,Audi,Diesel,41000.0,Banaswadi
1665,2013 Audi Q7 35 TDI Quattro Premium,bangalore,29.5,suv,automatic,dealer,second-owner,white,2013,Audi,Diesel,72000.0,Infantry Road
1666,2014 BMW X1 sDrive20d xLine,bangalore,17.48,suv,automatic,dealer,second-owner,white,2014,BMW,Diesel,65723.0,Maruthi Nagar
1667,2013 Mercedes-Benz GL-Class 350 CDI Luxury,bangalore,38.0,suv,automatic,dealer,second-owner,white,2013,Mercedes-Benz,Diesel,65000.0,Infantry Road
1668,2016 Audi Q7 45 TDI Quattro Technology,bangalore,48.5,suv,automatic,dealer,second-owner,white,2016,Audi,Diesel,84000.0,Banaswadi
1669,2013 Mahindra Ssangyong Rexton RX7,bangalore,12.5,suv,automatic,dealer,second-owner,white,2013,Mahindra,Diesel,72000.0,Infantry Road
1670,2014 Porsche Cayenne S Diesel,bangalore,38.75,suv,automatic,dealer,second-owner,white,2014,Porsche,Diesel,88330.0,HSR Layout
1671,2012 Ford Endeavour Hurricane Limited Edition,bangalore,9.5,suv,automatic,dealer,second-owner,white,2012,Ford,Diesel,90000.0,J P Nagar
1672,2012 Mahindra Scorpio VLX AT 2WD BSIII,bangalore,7.1,suv,automatic,dealer,second-owner,white,2012,Mahindra,Diesel,90000.0,Banaswadi
